37776930 - 2010300C02Rik 1
37922143 - Tsga10 1
37928583 + Lipt1 1
37947256 - Mitd1 1
37947322 + Mrpl30 1
37973338 - Lyg2 1
38014604 - Lyg1 1
38054191 - Txndc9 1
38054855 + Eif5b 1
38186507 - Rev1 1
38721800 - Aff3 1
38892935 - Lonrf2 1
38955005 - Chst10 1
38995994 + Nms 1
39044662 + Pdcl3 1
39251049 + Npas2 1
39424757 + Rpl31 1
39535580 - Tbc1d8 1
39591837 + D1Bwg0212e 1
39634250 - Rnf149 1
39708027 - Creg2 1
39777842 - Rfx8 1
39958075 + Map4k4 1
40141587 + Il1r2 1
40281925 + Il1r1 1
40381472 + Il1rl2 1
40496621 + Il1rl1 1
40522851 + Il18r1 1
40572207 + Il18rap 1
40637072 + Slc9a4 1
40738470 + Slc9a2 1
40847532 - Mfsd9 1
40862446 + Tmem182 1
42286571 + Gm9915 1
42749960 - 2610017I09Rik 1
42753991 + Pou3f3 1
42908128 + Mrps9 1
43009719 + AC163673.1 1
43009808 + Gpr45 1
43009984 + AC112941.1 1
43149433 + 8430432A02Rik 1
43155467 - Tgfbrap1 1
43155555 + AI597479 1
43220714 - Fhl2 1
43502596 + Nck2 1
43514118 + AC107865.1 1
43787447 + 1500015O10Rik 1
43884645 - Uxs1 1
43990847 + Tpp2 1
44076879 - A530098C11Rik 1
44159286 - 1700029F09Rik 1
44175653 - Kdelc1 1
44175802 + Bivm 1
44204692 + Ercc5 1
44275806 - 4832428D23Rik 1
44608356 + Gulp1 1
45368383 + Col3a1 1
45560127 - Col5a2 1
45852011 + Wdr75 1
45982439 - Slc40a1 1
46038393 + Rpl23a-ps1 1
46087314 - Gm4776 1
46135353 + AC108850.1 1
46232431 + Dnahc7b 1
46346411 + Dnahc7b 1
46487608 + AC124185.1 1
46910891 - Slc39a10 1
49301460 + C230029F24Rik 1
50957491 + Tmeff2 1
51345970 + Sdpr 1
51535243 - Obfc2a 1
51972915 - Myo1b 1
52065087 + Stat4 1
52147910 - Gm3940 1
52176282 + Stat1 1
52290076 - Gls 1
52557204 - Nab1 1
52687591 + Tmem194b 1
52713885 - AC161876.1 1
52784306 - Mfsd6 1
52874532 - Inpp1 1
52901857 + Hibch 1
53020104 - 1700019D03Rik 1
53118484 + Mstn 1
53244461 - 1700019A02Rik 1
53353862 - Pms1 1
53353939 + Ormdl1 1
53370468 + Osgepl1 1
53409596 - Asnsd1 1
53525571 - AC153650.1 1
53622541 - AC100561.1 1
53763628 - AC100561.2 1
53842068 - Stk17b 1
54252012 - Hecw2 1
54307527 + Ccdc150 1
54495815 - Gtf3c3 1
54532741 - Pgap1 1
54614467 - Pgap1 1
54983202 - Ankrd44 1
55084323 - Sf3b1 1
55094720 + AC108391.1 1
55109614 + Coq10b 1
55144976 + Hspe1 1
55145087 - Hspd1 1
55188075 + Mobkl3 1
55283095 + Gm10561 1
55283626 - Rftn2 1
55294065 + Mars2 1
55420313 - Boll 1
55463232 + Plcl1 1
56694220 - Hsfy2 1
57029346 - Satb2 1
57434526 + 1700066M21Rik 1
57448377 - 1110034B05Rik 1
57463172 + 9430016H08Rik 1
57463945 - AC161493.2 1
57831772 + Spats2l 1
58024497 - AC110735.1 1
58052815 + Sgol2 1
58075800 - Kctd18 1
58086775 + Aox1 1
58169974 + Aox3 1
58267241 + Aox4 1
58335170 + Aox3l1 1
58449992 + Bzw1 1
58480910 - Clk1 1
58501995 + Nif3l1 1
58502330 - Ppil3 1
58561953 - Orc2l 1
58643167 - Fam126b 1
58643228 + Ndufb3 1
58703429 + AC118698.1 1
58752801 - Als2cr12 1
58768352 + Cflar 1
58852276 + Casp8 1
59030274 - Trak2 1
59030366 + Stradb 1
59060287 - AC169382.1 1
59151744 - Als2cr11 1
59177203 - Als2cr4 1
59218397 - Mpp4 1
59294075 - Als2 1
59313750 + Pftk2 1
59539023 + Fzd7 1
59573108 + Gm973 1
59727678 - Sumo1 1
59741853 + Nop58 1
59821481 + Bmpr2 1
59969850 + Fam117b 1
60099931 - Ica1l 1
60155091 + Carf 1
60155489 - Wdr12 1
60238339 + Nbeal1 1
60400167 + Cyp20a1 1
60466578 + Abi2 1
60623948 - Raph1 1
60773644 + Cd28 1
60943844 + Ctla4 1
61034771 + Icos 1
61685398 + Pard3b 1
62749859 + Nrp2 1
63161241 - Ino80d 1
63223396 - Ndufs1 1
63223399 + Eef1b2 1
63261117 - Gpr1 1
63319839 + Zdbf2 1
63492465 + Adam23 1
63733501 - Dytn 1
63776892 - Mdh1b 1
63777188 + Fastkd2 1
63815841 - 4933402D24Rik 1
64168856 - Klf7 1
64579378 + Creb1 1
64663816 - Fam119a 1
64737029 + Ccnyl1 1
64779650 - AC101915.1 1
64784324 - Fzd5 1
65003398 - Plekhm3 1
65079333 - 4921521F21Rik 1
65097723 - Cryge 1
65104190 + AC158958.1 1
65108908 + AC158958.3 1
65110026 - Crygd 1
65120263 - Crygc 1
65122185 - Gm10559 1
65128862 - Crygb 1
65149947 - Cryga 1
65169788 - D630023F18Rik 1
65225755 - Idh1 1
65233259 + Pikfyve 1
65328452 - AC164079.1 1
65328630 + Pth2r 1
65973096 + Crygf 1
66221842 + Mtap2 1
66514941 + Unc80 1
66747405 + Rpe 1
66864136 - 1110028C15Rik 1
66909851 - Acadl 1
66991978 - Myl1 1
67085446 - Lancl1 1
67169600 + Cps1 1
68641907 + AC101822.1 1
69154633 - Erbb4 1
69732395 - Ikzf2 1
69873562 + Spag16 1
70772289 + Vwc2l 1
71074611 - AC104747.2 1
71075232 - AC104747.1 1
71149720 - Bard1 1
71461484 - Abca12 1
71603724 + Atic 1
71699411 + AC124821.1 1
71699746 - Fn1 1
72050862 + Gm5528 1
72258881 - Mreg 1
72330888 - Pecr 1
72330943 + Tmem169 1
72354107 + Xrcc5 1
72583504 - March4 1
72629825 + Smarcal1 1
72747138 - Ankar 1
72757864 + Rpl37a 1
72871077 + Igfbp2 1
72921458 - Igfbp5 1
73062466 - Tnp1 1
73988603 - Tns1 1
74045042 - Tns1 1
74172115 + Rufy4 1
74200563 + Cxcr2 1
74241205 - Il8ra 1
74283071 + Arpc2 1
74325124 + Gpbar1 1
74331254 - Aamp 1
74331504 + Pnkd 1
74352196 - Tmbim1 1
74408682 + Gm216 1
74421777 + Slc11a1 1
74438083 + Ctdsp1 1
74455950 + Vil1 1
74552632 + Rqcd1 1
74589462 + Plcd4 1
74590860 - Usp37 1
74634820 - Zfp142 1
74634863 + Bcs1l 1
74647971 - Rnf25 1
74648019 + Stk36 1
74708319 + Ttll4 1
74760148 + Cyp27a1 1
74795795 - Prkag3 1
74818466 + Wnt6 1
74838090 + Wnt10a 1
74901508 + Cdk5r2 1
74931993 - Fev 1
74939717 - Cryba2 1
74982173 - Ccdc108 1
74998246 - Ihh 1
75102130 - Nhej1 1
75130464 - Slc23a3 1
75139271 - 1810031K17Rik 1
75139364 + Fam134a 1
75165220 + Zfand2b 1
75176966 - Abcb6 1
75188725 + Ankzf1 1
75188770 - Atg9a 1
75207353 - Glb1l 1
75207413 + Stk16 1
75215828 - Tuba4a 1
75233030 + Dnajb2 1
75260783 - Ptprn 1
75274990 - Resp18 1
75313915 - Dnpep 1
75356904 + Des 1
75371872 + Speg 1
75432505 + Gmppa 1
75447011 + Accn4 1
75475882 - Chpf 1
75476107 + Tmem198 1
75503027 - Obsl1 1
75503652 + Inha 1
75518104 + Stk11ip 1
75542841 + Slc4a3 1
75557576 + AC115011.1 1
77511663 - Epha4 1
78193691 - Pax3 1
78306920 + Sgpp2 1
78485434 - Farsb 1
78507566 + Mogat1 1
78654400 + Acsl3 1
78654613 + Utp14b 1
78813486 + Kcne4 1
78964654 - Gm5830 1
79436665 - Scg2 1
79668547 - Ap1s3 1
79759292 + Gm10555 1
79772708 + Mrpl44 1
79772718 - Wdfy1 1
79855271 - Serpine2 1
80215048 - Fam124b 1
80337017 - Cul3 1
80755128 - Dock10 1
81073525 + 9430031J16Rik 1
82229687 + Gm9747 1
82287991 - Irs1 1
82313027 + Rhbdd1 1
82448289 - AC160543.1 1
82583424 - Col4a4 1
82583496 + Col4a3 1
82721465 + Mff 1
82765036 - Tm4sf20 1
82836058 + Agfg1 1
83035023 - Slc19a3 1
83113341 + Ccl20 1
83156327 + Wdr69 1
83404775 - Sphkap 1
84281166 - Pid1 1
84692796 - Dner 1
84835879 - Trip12 1
84836416 + Fbxo36 1
84931700 - Slc16a14 1
85106428 - A530032D15Rik 1
85209225 + Gm7609 1
85256405 + Gm11120 1
85267141 - C130026I21Rik 1
85323947 - Gm2619 1
87423175 + Gm7592 1
87495392 - Sp110 1
87496953 + Sp140 1
87546563 + Sp100 1
87675218 - A630001G21Rik 1
87690016 + Cab39 1
87790856 + Itm2c 1
87825058 + 4933407L21Rik 1
87857630 - Gpr55 1
87913391 + Spata3 1
87942843 + 2810459M11Rik 1
87960962 + Psmd1 1
88008545 - Htr2b 1
88051355 + Armc9 1
88200043 + B3gnt7 1
88255939 - Ncl 1
88284737 - Nmur1 1
88322917 + 1700019O17Rik 1
88370234 + Rpl30-ps6 1
88423311 + Ptma 1
88479204 - Pde6d 1
88479479 + Cops7b 1
88567147 - Nppc 1
88600418 + Dis3l2 1
88986503 - Alppl2 1
88998181 - Alpi 1
89021583 + Akp3 1
89053096 - Ecel1 1
89087227 + Chrnd 1
89102386 + Chrng 1
89110489 + Eif4e2 1
89160938 + Efhd1 1
89223617 + Gigyf2 1
89291302 - Kcnj13 1
89366846 + 3110079O15Rik 1
89442633 - Ngef 1
89491125 + Neu2 1
89516951 + Inpp5d 1
89652445 + Atg16l1 1
89692913 + 5830472F04Rik 1
89700255 + Sag 1
89812155 + Dgkd 1
89905126 - Usp40 1
89951963 + Ugt1a10 1
89967375 + Ugt1a9 1
89984388 + Ugt1a8 1
89991637 + Ugt1a7c 1
89999827 + Ugt1a6b 1
89999837 + Ugt1a6a 1
90062587 + Ugt1a5 1
90097176 + Ugt1a2 1
90102357 - Dnajb3 1
90108534 + Ugt1a1 1
90123561 + Heatr7b1 1
90174208 - Hjurp 1
90174236 + Trpm8 1
90303536 + Spp2 1
90406641 - Glrp1 1
90598796 - Arl4c 1
90966990 + Sh3bp4 1
91351381 + Agap1 1
91827751 - Gbx2 1
91911152 - Asb18 1
92042113 - Iqca 1
92100555 + Cxcr7 1
92500074 + Cops8 1
92571736 + Gm9991 1
92740529 - Col6a3 1
92811662 + Mlph 1
92866238 - Rab17 1
92895381 + Lrrfip1 1
93041680 + Rbm44 1
93076399 + Ramp1 1
93121623 + AC102874.2 1
93180239 + AC102874.1 1
93194915 + Scly 1
93218652 + Espnl 1
93247593 + Klhl30 1
93263007 + Fam132b 1
93295360 - Ilkap 1
93310615 - Hes6 1
93355907 - Per2 1
93391271 + Traf3ip1 1
93437121 + Asb1 1
93698038 + Twist2 1
93826882 - Hdac4 1
94044970 - Hdac4 1
94370437 - Ndufa10 1
94377196 - Olfr1416 1
94388330 - Olfr1415 1
94408603 - Olfr1414 1
94469702 + Olfr1413 1
94484909 + Olfr1412 1
94493098 + Olfr1411 1
94504416 + Olfr1410 1
94516458 + Olfr12 1
94538562 - Myeov2 1
94545418 - Otos 1
94728222 + Gpc1 1
94799483 - Ankmy1 1
94803566 + Dusp28 1
94807982 + Rnpepl1 1
94830953 + Capn10 1
94831024 - 9430060I03Rik 1
94869699 + Gpr35 1
94902911 + Aqp12 1
94998430 - Kif1a 1
95031822 + Agxt 1
95057525 - 2310007B03Rik 1
95112476 + AC124669.4 1
95132418 + Sned1 1
95202492 - Mterfd2 1
95239431 + Ppp1r7 1
95240059 - Pask 1
95270473 + Ano7 1
95342229 - Hdlbp 1
95375541 + Sept2 1
95375818 + Farp2 1
95532299 - Stk25 1
95582333 + Bok 1
95627681 + Gm10550 1
95648077 + Atg4b 1
95651357 - Thap4 1
95698511 - Dtymk 1
95700542 + Ing5 1
95721817 + D2hgdh 1
95757921 + Gal3st2 1
95824614 + Gm6086 1
95834983 + AC167139.1 1
95917070 + Neu4 1
95949130 - Pdcd1 1
97210232 + Fam174a 1
97564166 - St8sia4 1
98768712 - Slco4c1 1
98894149 - Slco6b1 1
99024830 - Slco6c1 1
99558651 - D1Ertd622e 1
99666749 + Gin1 1
99666988 - Hisppd1 1
99992223 - Pam 1
100317701 + Slco6d1 1
101669342 + Cntnap5b 1
106665106 + Cdh20 1
107253247 - Rnf152 1
107555585 - Pign 1
107560490 + 2310035C23Rik 1
107660905 + Gm10193 1
107677300 + Tnfrsf11a 1
107886983 + Zcchc2 1
108068329 + Phlpp1 1
108610851 - Bcl2 1
108656304 - Kdsr 1
108693305 - Vps4b 1
108757750 + Serpinb5 1
108831026 + Serpinb12 1
108877561 + Serpinb13 1
108948914 - Serpinb3a 1
108980057 - Serpinb3d 1
109057691 - Serpinb3b 1
109174948 - Serpinb3c 1
109258506 + Serpinb11 1
109296232 + Serpinb7 1
109408000 + Serpinb2 1
109486583 + Serpinb8 1
111879008 + Cdh7 1
112873949 - Cdh19 1
113761486 - Dsel 1
117581333 + Cntnap5a 1
120207747 - Tsn 1
120218416 + Mki67ip 1
120285635 + Clasp1 1
120355324 - 2900060B14Rik 1
120373603 + AC131804.1 1
120524527 + Tcfcp2l1 1
120950196 - Gli2 1
121318825 - Inhbb 1
121401371 - Ralb 1
121422744 + Tmem185b 1
121545513 - Epb4.1l5 1
121733648 - Ptpn4 1
121809785 - Tmem177 1
121850778 - Gm101 1
121903555 + Sctr 1
121970651 - Tmem37 1
122017655 - Dbi 1
122017764 + 3110009E18Rik 1
122169282 - Steap3 1
122237152 + C1ql2 1
122401661 - Marco 1
122499201 + En1 1
123229166 - Insig2 1
123327626 + Ccdc93 1
123327793 + AC132340.1 1
123425042 - Htr5b 1
123464566 - Ddx18 1
125942136 - Dpp10 1
127332082 - Actr3 1
127457600 + Slc35f5 1
127573572 + Gpr39 1
127809678 - Lypd1 1
128634767 - Nckap5 1
128727376 - Nckap5 1
129101595 + Mgat5 1
129574673 - Tmem163 1
129625990 + Acmsd 1
129670741 + Ccnt2 1
129714485 - Ysk4 1
129765350 + Rab3gap1 1
129999624 - Zranb3 1
129999883 + R3hdm1 1
130140758 + Ubxn4 1
130224895 - Lct 1
130256207 - Mcm6 1
130313902 - Dars 1
130488870 - Cxcr4 1
131169879 + Thsd7b 1
132319586 - Daf2 1
132359321 - Cd55 1
132526198 - Zp3r 1
132558209 - C4bp 1
132612391 - Pfkfb2 1
132613904 + Yod1 1
132628663 + AA986860 1
132697479 + Fcamr 1
132723261 + Pigr 1
132762246 + Faim3 1
132784031 - Il24 1
132808028 - Il20 1
132836650 - Il19 1
132916422 + Il10 1
132994144 - Mapkapk2 1
133034811 - Dyrk3 1
133049758 + Lgtn 1
133141835 - Rassf5 1
133176183 - Ikbke 1
133212965 + AC165436.1 1
133423938 - Srgap2 1
133424480 + Fam72a 1
133495816 + Avpr1b 1
133534883 + Ctse 1
133585272 + 5430435G22Rik 1
133640599 + Slc26a9 1
133693958 + Pm20d1 1
133724070 + Slc41a1 1
133763801 + Rab7l1 1
133807111 + Nucks1 1
133859544 + Slc45a3 1
133904184 + Elk4 1
133964639 - Mfsd4 1
134036268 - Cdk18 1
134088008 + Lemd1 1
134126203 - Gm10188 1
134195203 + Klhdc8a 1
134212703 + Nuak2 1
134287858 - Tmcc2 1
134314030 + Dstyk 1
134373944 + Rbbp5 1
134402807 + Tmem81 1
134439517 - Cntn2 1
134625930 + Gm10538 1
134638342 - Nfasc 1
134776850 + Lrrn2 1
134921925 - Mdm4 1
134942244 + Pik3c2b 1
135027720 + Ppp1r15b 1
135142683 + Plekha6 1
135198326 + AC158577.1 1
135206400 + Golt1a 1
135247087 + Ren1 1
135260149 + Etnk2 1
135260425 + AC068906.1 1
135320954 - Sox13 1
135557957 - Zc3h11a 1
135586593 - Lax1 1
135697618 - Atp2b4 1
135726105 + Gm10537 1
135804576 - Optc 1
135817991 - Prelp 1
135933831 + Fmod 1
135975697 - Btg2 1
136005915 + Gm8618 1
136007819 + Chit1 1
136078753 + Chi3l1 1
136090025 + Mybph 1
136132008 - Adora1 1
136186566 + Myog 1
136229058 - Ppfia4 1
136258576 - Tmem183a 1
136282517 + 4933406M09Rik 1
136302358 + Cyb5r1 1
136311955 + Adipor1 1
136352108 + Klhl12 1
136373787 - AC131592.1 1
136391225 + Rabif 1
136456748 + Kdm5b 1
136543258 + Syt2 1
136852519 - Ppp1r12b 1
136859142 + Ube2t 1
137001853 - Lgr6 1
137005538 + Gm10535 1
137010716 - Ptprv 1
137029302 + Ptpn7 1
137043401 + Arl8a 1
137064258 - Gpr37l1 1
137155015 - Elf3 1
137180661 - Rnpep 1
137210355 - Timm17a 1
137221384 + Lmod1 1
137271814 - Shisa4 1
137327076 - Ipo9 1
137327521 + AC016814.1 1
137481350 + Gm4793 1
137584682 - Nav1 1
137616638 + Csrp1 1
137662696 + Phlda3 1
137679642 + Tnni1 1
137702052 - AC162441.1 1
137715508 + Lad1 1
137737452 + Tnnt2 1
137815784 - Pkp1 1
137878518 - Igfn1 1
137914544 + Tmem9 1
137949327 + Cacna1s 1
138027966 + Kif21b 1
138130841 - 5730559C18Rik 1
138157450 - Gpr25 1
138242681 - Camsap1l1 1
138311848 + Ddx59 1
138362948 + Kif14 1
138447854 - AC126606.1 1
138521478 + Zfp281 1
138689602 + AC125186.1 1
138857004 - Nr5a2 1
139824747 + A130050O07Rik 1
140071843 - Ptprc 1
140170315 + Atp6v1g3 1
140516273 - Nek7 1
140745153 - Lhx9 1
140753431 - 2310009B15Rik 1
140860013 + Dennd1b 1
141273677 - Crb1 1
141318960 + Zbtb41 1
141351350 + Aspm 1
141398284 + F13b 1
141456835 - Cfhr1 1
141677745 - Gm4788 1
141915487 - Cfhr2 1
142079988 - Cfh 1
142142793 + Kcnt2 1
143153735 - Gm4845 1
145453568 - AC175246.1 1
145487794 + B3galt2 1
145550023 - Cdc73 1
145586159 + Glrx2 1
145624198 - Trove2 1
145624454 + Uchl5 1
145851291 - Rgs2 1
146024502 - Rgs13 1
146096189 - Rgs1 1
146622565 - Rgs18 1
148342759 + Fam5c 1
149129037 - Gm9931 1
151808420 - Pla2g4a 1
151947254 + Ptgs2 1
152166547 + Pdc 1
152239968 + Tpr 1
152240210 - BC003331 1
152313295 - Prg4 1
152840181 - AC115051.1 1
152840565 - Hmcn1 1
153191628 + Ivns1abp 1
153275585 - 1200016B10Rik 1
153275778 + 1190005F20Rik 1
153347933 - Rnf2 1
153418316 + Fam129a 1
153602504 + Edem3 1
153736560 - AC166332.1 1
153937229 - 1700025G04Rik 1
154233818 - Tsen15 1
154246960 + Glt25d2 1
154597681 + Apobec4 1
154613481 - Rgl1 1
154613672 + Arpc5 1
154654966 + Ncf2 1
154749752 - Smg7 1
154802128 + Nmnat2 1
155033577 - Lamc2 1
155179916 - Lamc1 1
155255559 - E330020D12Rik 1
155272292 + 1700012A16Rik 1
155334738 - Dhx9 1
155396846 - Npl 1
155500155 + Rgs8 1
155587479 + Rgs16 1
155600060 + Rnasel 1
155721475 + Gm5531 1
155738922 + Teddm1 1
155747074 + Glul 1
155747338 - 5830403L16Rik 1
155764441 - AC099702.1 1
156051227 + Zfp648 1
156573049 - Cacna1e 1
156946560 - Ier5 1
156993934 - Mr1 1
157005879 + Stx6 1
157079870 - BC034090 1
157264545 - Xpr1 1
157405250 + Acbd6 1
157589007 - Lhx4 1
157660013 - Qsox1 1
157820314 - Cep350 1
157882533 + Tor1aip2 1
157882856 + Ifrg15 1
157883610 - Tor1aip1 1
158135156 - Fam163a 1
158233795 - Tdrd5 1
158240866 + Nphs2 1
158296169 + AC161221.1 1
158330121 - 9430070O13Rik 1
158404459 - Soat1 1
158489180 + Abl2 1
158604487 - Tor3a 1
158649141 - Fam20b 1
158768693 + Angptl1 1
158869664 - Ralgps2 1
158973680 + Gm10531 1
159038811 - 1700057K13Rik 1
159342483 + 2810025M15Rik 1
159342726 - Rasal2 1
159388711 + BC026585 1
159436859 + Sec16b 1
160286393 - Fam5b 1
160292487 + Astn1 1
160887870 - Pappa2 1
160910621 - 1600012P17Rik 1
161098773 - Gm4953 1
161162457 + Rfwd2 1
161544880 + Gm10530 1
161667641 + Tnr 1
161974544 + 4930523C07Rik 1
162008049 - 4930562F07Rik 1
162083711 - Tnn 1
162125346 + Mrps14 1
162142908 - Cacybp 1
162723069 - Rabgap1l 1
162823251 + Gm6177 1
162836549 + Rc3h1 1
162903658 + AC119204.1 1
162917618 + Serpinc1 1
162951934 - AC163327.9 1
162964980 - Zbtb37 1
163000789 - Dars2 1
163000898 + Cenpl 1
163061642 - Klhl20 1
163072822 + Ankrd45 1
163181350 - Prdx6 1
163325583 + Tnfsf4 1
163424786 + Tnfsf18 1
163718626 - Fasl 1
163806728 - AI848100 1
163899317 + Pigc 1
163909767 - AC120180.2 1
164407811 + Gm10176 1
164408165 - Dnm3 1
164478682 - Mettl13 1
164500646 + Vamp4 1
164569300 + Myoc 1
164670687 - Bat2l2 1
164744103 - Fmo4 1
164796679 - Fmo1 1
164828857 - Fmo2 1
164914659 - Fmo3 1
165015801 - 4921528O07Rik 1
165243781 - Prrx1 1
165333772 - Gorab 1
165655363 - Mettl11b 1
165709714 + Kifap3 1
165859231 + Scyl3 1
165924927 - BC055324 1
165925020 + 2810422O20Rik 1
165978365 + Sele 1
165992218 + Sell 1
166045395 + Selp 1
166081969 + F5 1
166179177 + Slc19a2 1
166205716 + 4930455F23Rik 1
166237620 - Blzf1 1
166237803 + Nme7 1
166388486 - Atp1b1 1
166726845 + Dpt 1
166865658 - Xcl1 1
167090904 - Tbx19 1
167124480 - Sft2d2 1
167167074 - Tiprl 1
167231994 + Gpr161 1
167390358 - Dcaf6 1
167391168 + Brp44 1
167415314 + Adcy10 1
167564658 - Mpzl1 1
167638229 - Rcsd1 1
167693877 + Creg1 1
167718812 + Cd247 1
167932809 - Pou2f1 1
168058029 - Dusp27 1
168060548 + Gpa33 1
168168875 - Mael 1
168184270 + Ildr2 1
168309228 + Tada1l 1
168339994 - Pogk 1
168427719 - Gm4846 1
168577824 - Gm4847 1
168611976 - Fmo9 1
168931563 + Fam78b 1
169154050 - AC142244.1 1
169215192 - Uck2 1
169238870 + Tmco1 1
169280344 + Aldh9a1 1
169323972 - Mgst3 1
169396911 - Lrrc52 1
169528515 + Rxrg 1
169619370 + Lmx1a 1
170361635 - Pbx1 1
171461595 - Nuf2 1
171585632 + Rgs5 1
171677773 - Rgs4 1
171858779 + 1700084C01Rik 1
171899372 - Hsd17b7 1
172040692 - Ddr2 1
172105088 - Uap1 1
172144991 + 4930500M09Rik 1
172145528 - Uhmk1 1
172162880 + Sh2d1b2 1
172207507 + Sh2d1b1 1
172236463 - Gm7694 1
172238992 + 1700015E13Rik 1
172519739 + Gm10174 1
172519992 - Nos1ap 1
172574663 + Olfml2b 1
172797902 - Atf6 1
172815552 - Dusp12 1
172843072 - Fcrlb 1
172857714 - Fcrla 1
172906678 - Fcgr2b 1
172912075 + Gm10522 1
172949051 + Fcgr4 1
172989493 - Fcgr3 1
173044049 + 1700009P17Rik 1
173080734 - Sdhc 1
173080842 + Mpz 1
173126399 - Pcp4l1 1
173144101 + Nr1i3 1
173152645 - Tomm40l 1
173155185 + Apoa2 1
173164496 - Fcer1g 1
173177253 - Ndufs2 1
173180552 + Adamts4 1
173200459 + B4galt3 1
173211317 - Ppox 1
173218122 - Usp21 1
173225155 - Ufc1 1
173259276 + Dedd 1
173275777 - Nit1 1
173275801 + Pfdn2 1
173290929 - Klhdc9 1
